## SLURM PROLOG ###############################################################
##    Job ID : 3676260
##  Job Name : pinn_re40_pt
##  Nodelist : gpu2262
##      CPUs : 
##  Mem/Node : 131072 MB
## Directory : /oscar/home/jchen790/cylinder flow lab
##   Job Started : Mon Jul  6 10:33:30 PM EDT 2026
###############################################################################
[OK] _optimize._minimize_bfgs loaded — SSBroyden / SSBFGS variants available
Loaded Re40.vtk  cells=8234
Model: width=96, depth=5, params=38018
Loss weights: adaptive during Adam, frozen during BFGS
Cylinder no-slip: enforced hard through stream-function lifting
CFD-aware PDE residual: n_cfd_pde=8000, lambda_pde_cfd=1.0
[PT  ] pseudo-time stepping ENABLED  w_init=1.0  ema=0.9
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   126  total=3.319e-02  PDE=9.105e-03 [colloc=5.797e-03, cfd=3.309e-03]  WALL=2.176e-15  DATA=1.551e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   127  total=3.245e-02  PDE=9.077e-03 [colloc=5.655e-03, cfd=3.423e-03]  WALL=2.233e-15  DATA=1.440e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   128  total=3.170e-02  PDE=8.774e-03 [colloc=5.251e-03, cfd=3.523e-03]  WALL=2.229e-15  DATA=1.435e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   129  total=3.120e-02  PDE=8.681e-03 [colloc=5.358e-03, cfd=3.323e-03]  WALL=2.337e-15  DATA=1.386e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   130  total=3.070e-02  PDE=8.323e-03 [colloc=5.096e-03, cfd=3.227e-03]  WALL=2.290e-15  DATA=1.442e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   131  total=3.011e-02  PDE=8.319e-03 [colloc=5.168e-03, cfd=3.151e-03]  WALL=2.258e-15  DATA=1.364e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   132  total=2.958e-02  PDE=8.147e-03 [colloc=4.984e-03, cfd=3.163e-03]  WALL=2.309e-15  DATA=1.346e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   133  total=2.909e-02  PDE=8.057e-03 [colloc=4.969e-03, cfd=3.088e-03]  WALL=2.322e-15  DATA=1.297e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   134  total=2.846e-02  PDE=8.052e-03 [colloc=4.973e-03, cfd=3.079e-03]  WALL=2.348e-15  DATA=1.194e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   135  total=2.794e-02  PDE=7.652e-03 [colloc=4.592e-03, cfd=3.060e-03]  WALL=2.353e-15  DATA=1.248e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   136  total=2.769e-02  PDE=7.532e-03 [colloc=4.449e-03, cfd=3.084e-03]  WALL=2.362e-15  DATA=1.236e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   137  total=2.733e-02  PDE=7.461e-03 [colloc=4.376e-03, cfd=3.086e-03]  WALL=2.348e-15  DATA=1.208e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   138  total=2.703e-02  PDE=7.406e-03 [colloc=4.352e-03, cfd=3.055e-03]  WALL=2.450e-15  DATA=1.179e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   139  total=2.660e-02  PDE=7.261e-03 [colloc=4.262e-03, cfd=2.998e-03]  WALL=2.489e-15  DATA=1.186e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   140  total=2.623e-02  PDE=7.189e-03 [colloc=4.272e-03, cfd=2.916e-03]  WALL=2.543e-15  DATA=1.150e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   141  total=2.600e-02  PDE=7.073e-03 [colloc=4.226e-03, cfd=2.847e-03]  WALL=2.510e-15  DATA=1.163e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   142  total=2.577e-02  PDE=6.985e-03 [colloc=4.114e-03, cfd=2.871e-03]  WALL=2.545e-15  DATA=1.147e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   143  total=2.538e-02  PDE=6.812e-03 [colloc=3.930e-03, cfd=2.882e-03]  WALL=2.538e-15  DATA=1.165e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   144  total=2.494e-02  PDE=6.678e-03 [colloc=3.816e-03, cfd=2.863e-03]  WALL=2.588e-15  DATA=1.149e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   145  total=2.469e-02  PDE=6.648e-03 [colloc=3.891e-03, cfd=2.757e-03]  WALL=2.643e-15  DATA=1.109e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   146  total=2.443e-02  PDE=6.548e-03 [colloc=3.848e-03, cfd=2.700e-03]  WALL=2.661e-15  DATA=1.112e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   147  total=2.408e-02  PDE=6.526e-03 [colloc=3.816e-03, cfd=2.710e-03]  WALL=2.702e-15  DATA=1.070e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   148  total=2.372e-02  PDE=6.438e-03 [colloc=3.622e-03, cfd=2.816e-03]  WALL=2.672e-15  DATA=1.058e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   149  total=2.350e-02  PDE=6.339e-03 [colloc=3.504e-03, cfd=2.835e-03]  WALL=2.719e-15  DATA=1.048e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   150  total=2.336e-02  PDE=6.233e-03 [colloc=3.434e-03, cfd=2.799e-03]  WALL=2.704e-15  DATA=1.050e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   151  total=2.315e-02  PDE=6.217e-03 [colloc=3.422e-03, cfd=2.794e-03]  WALL=2.751e-15  DATA=1.022e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   152  total=2.300e-02  PDE=6.265e-03 [colloc=3.480e-03, cfd=2.785e-03]  WALL=2.735e-15  DATA=9.857e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   153  total=2.287e-02  PDE=6.272e-03 [colloc=3.491e-03, cfd=2.780e-03]  WALL=2.770e-15  DATA=9.695e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   154  total=2.263e-02  PDE=6.172e-03 [colloc=3.399e-03, cfd=2.773e-03]  WALL=2.772e-15  DATA=9.871e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   155  total=2.249e-02  PDE=6.169e-03 [colloc=3.434e-03, cfd=2.735e-03]  WALL=2.757e-15  DATA=9.576e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   156  total=2.238e-02  PDE=6.121e-03 [colloc=3.369e-03, cfd=2.752e-03]  WALL=2.766e-15  DATA=9.560e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   157  total=2.220e-02  PDE=6.034e-03 [colloc=3.296e-03, cfd=2.738e-03]  WALL=2.764e-15  DATA=9.718e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   158  total=2.205e-02  PDE=6.003e-03 [colloc=3.230e-03, cfd=2.773e-03]  WALL=2.780e-15  DATA=9.620e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   159  total=2.187e-02  PDE=5.916e-03 [colloc=3.180e-03, cfd=2.736e-03]  WALL=2.819e-15  DATA=9.732e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   160  total=2.176e-02  PDE=5.875e-03 [colloc=3.228e-03, cfd=2.647e-03]  WALL=2.862e-15  DATA=9.767e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   161  total=2.168e-02  PDE=5.787e-03 [colloc=3.141e-03, cfd=2.647e-03]  WALL=2.839e-15  DATA=9.906e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   162  total=2.158e-02  PDE=5.815e-03 [colloc=3.166e-03, cfd=2.649e-03]  WALL=2.845e-15  DATA=9.628e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   163  total=2.141e-02  PDE=5.778e-03 [colloc=3.108e-03, cfd=2.670e-03]  WALL=2.840e-15  DATA=9.551e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   1  call=   164  total=2.129e-02  PDE=5.741e-03 [colloc=3.115e-03, cfd=2.627e-03]  WALL=2.828e-15  DATA=9.560e-04
  [PT] w=1.5690  (raw=1.6088  ‖ΔR‖=4.518e+01  ‖Δu‖=2.808e+01)
[BFGS] batch 1: H0 not PD — resetting to identity.
[BFGS-END] batch=   1  last_total=2.129e-02  last_PDE=5.741e-03 [colloc=3.115e-03, cfd=2.627e-03]  last_WALL=2.828e-15  last_DATA=9.560e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   167  total=1.400e-01  PDE=5.521e-02 [colloc=5.260e-02, cfd=2.613e-03]  WALL=3.124e-15  DATA=8.642e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   168  total=1.367e-01  PDE=5.335e-02 [colloc=5.074e-02, cfd=2.606e-03]  WALL=3.271e-15  DATA=1.117e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   170  total=1.101e-01  PDE=4.241e-02 [colloc=3.979e-02, cfd=2.621e-03]  WALL=2.899e-15  DATA=1.075e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   172  total=1.080e-01  PDE=4.152e-02 [colloc=3.891e-02, cfd=2.616e-03]  WALL=2.915e-15  DATA=1.082e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   173  total=1.041e-01  PDE=4.003e-02 [colloc=3.748e-02, cfd=2.554e-03]  WALL=2.918e-15  DATA=9.868e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   174  total=9.727e-02  PDE=3.709e-02 [colloc=3.476e-02, cfd=2.337e-03]  WALL=2.843e-15  DATA=9.963e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   175  total=8.619e-02  PDE=3.274e-02 [colloc=3.069e-02, cfd=2.053e-03]  WALL=2.674e-15  DATA=9.687e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   176  total=7.181e-02  PDE=2.636e-02 [colloc=2.432e-02, cfd=2.034e-03]  WALL=2.674e-15  DATA=9.402e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   177  total=5.252e-02  PDE=1.766e-02 [colloc=1.610e-02, cfd=1.559e-03]  WALL=2.551e-15  DATA=1.217e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   179  total=4.182e-02  PDE=1.372e-02 [colloc=1.231e-02, cfd=1.411e-03]  WALL=2.699e-15  DATA=1.075e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   181  total=3.670e-02  PDE=1.112e-02 [colloc=9.804e-03, cfd=1.314e-03]  WALL=2.664e-15  DATA=9.634e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   182  total=3.473e-02  PDE=1.059e-02 [colloc=9.305e-03, cfd=1.287e-03]  WALL=2.658e-15  DATA=1.022e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   183  total=3.193e-02  PDE=9.486e-03 [colloc=8.305e-03, cfd=1.181e-03]  WALL=2.717e-15  DATA=1.003e-03
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   184  total=2.866e-02  PDE=8.500e-03 [colloc=7.381e-03, cfd=1.119e-03]  WALL=2.714e-15  DATA=9.635e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   185  total=2.647e-02  PDE=7.618e-03 [colloc=6.423e-03, cfd=1.194e-03]  WALL=2.877e-15  DATA=8.706e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   186  total=2.468e-02  PDE=7.268e-03 [colloc=6.350e-03, cfd=9.179e-04]  WALL=2.928e-15  DATA=8.591e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   187  total=2.255e-02  PDE=6.418e-03 [colloc=5.527e-03, cfd=8.910e-04]  WALL=2.942e-15  DATA=8.540e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   188  total=2.147e-02  PDE=6.045e-03 [colloc=5.010e-03, cfd=1.035e-03]  WALL=3.092e-15  DATA=7.321e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   189  total=2.009e-02  PDE=5.569e-03 [colloc=4.600e-03, cfd=9.693e-04]  WALL=3.089e-15  DATA=7.556e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   190  total=1.891e-02  PDE=5.452e-03 [colloc=4.407e-03, cfd=1.044e-03]  WALL=3.203e-15  DATA=6.470e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   191  total=1.799e-02  PDE=5.110e-03 [colloc=4.021e-03, cfd=1.089e-03]  WALL=3.199e-15  DATA=6.200e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   192  total=1.673e-02  PDE=4.655e-03 [colloc=3.715e-03, cfd=9.396e-04]  WALL=3.234e-15  DATA=5.983e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   193  total=1.618e-02  PDE=4.671e-03 [colloc=3.810e-03, cfd=8.609e-04]  WALL=3.284e-15  DATA=5.125e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   194  total=1.564e-02  PDE=4.385e-03 [colloc=3.545e-03, cfd=8.400e-04]  WALL=3.298e-15  DATA=5.349e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   195  total=1.486e-02  PDE=4.084e-03 [colloc=3.311e-03, cfd=7.733e-04]  WALL=3.235e-15  DATA=5.240e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   196  total=1.420e-02  PDE=3.853e-03 [colloc=3.079e-03, cfd=7.746e-04]  WALL=3.247e-15  DATA=5.231e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   197  total=1.352e-02  PDE=3.612e-03 [colloc=2.966e-03, cfd=6.461e-04]  WALL=3.299e-15  DATA=5.306e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   198  total=1.300e-02  PDE=3.333e-03 [colloc=2.800e-03, cfd=5.338e-04]  WALL=3.317e-15  DATA=5.785e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   199  total=1.283e-02  PDE=3.247e-03 [colloc=2.688e-03, cfd=5.589e-04]  WALL=3.314e-15  DATA=5.988e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   200  total=1.256e-02  PDE=3.138e-03 [colloc=2.595e-03, cfd=5.424e-04]  WALL=3.287e-15  DATA=5.977e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   201  total=1.227e-02  PDE=3.044e-03 [colloc=2.494e-03, cfd=5.502e-04]  WALL=3.300e-15  DATA=5.680e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   202  total=1.182e-02  PDE=2.939e-03 [colloc=2.441e-03, cfd=4.977e-04]  WALL=3.331e-15  DATA=5.498e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   203  total=1.158e-02  PDE=2.732e-03 [colloc=2.275e-03, cfd=4.573e-04]  WALL=3.346e-15  DATA=5.607e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   204  total=1.125e-02  PDE=2.705e-03 [colloc=2.239e-03, cfd=4.651e-04]  WALL=3.320e-15  DATA=5.228e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   205  total=1.098e-02  PDE=2.541e-03 [colloc=2.087e-03, cfd=4.541e-04]  WALL=3.267e-15  DATA=5.413e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   206  total=1.082e-02  PDE=2.476e-03 [colloc=2.041e-03, cfd=4.346e-04]  WALL=3.267e-15  DATA=5.298e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   207  total=1.060e-02  PDE=2.401e-03 [colloc=2.004e-03, cfd=3.965e-04]  WALL=3.249e-15  DATA=5.208e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   208  total=1.031e-02  PDE=2.325e-03 [colloc=1.947e-03, cfd=3.785e-04]  WALL=3.230e-15  DATA=5.105e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   209  total=1.008e-02  PDE=2.247e-03 [colloc=1.916e-03, cfd=3.315e-04]  WALL=3.257e-15  DATA=4.912e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   210  total=9.804e-03  PDE=2.191e-03 [colloc=1.868e-03, cfd=3.232e-04]  WALL=3.256e-15  DATA=4.782e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   211  total=9.756e-03  PDE=2.212e-03 [colloc=1.859e-03, cfd=3.530e-04]  WALL=3.338e-15  DATA=4.580e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   212  total=9.674e-03  PDE=2.182e-03 [colloc=1.835e-03, cfd=3.464e-04]  WALL=3.334e-15  DATA=4.556e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   213  total=9.516e-03  PDE=2.131e-03 [colloc=1.793e-03, cfd=3.383e-04]  WALL=3.328e-15  DATA=4.533e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   214  total=9.319e-03  PDE=2.041e-03 [colloc=1.732e-03, cfd=3.093e-04]  WALL=3.303e-15  DATA=4.505e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   215  total=9.097e-03  PDE=1.953e-03 [colloc=1.644e-03, cfd=3.097e-04]  WALL=3.271e-15  DATA=4.486e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   216  total=9.038e-03  PDE=1.876e-03 [colloc=1.613e-03, cfd=2.630e-04]  WALL=3.229e-15  DATA=4.748e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   217  total=8.950e-03  PDE=1.849e-03 [colloc=1.594e-03, cfd=2.550e-04]  WALL=3.235e-15  DATA=4.740e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   218  total=8.828e-03  PDE=1.837e-03 [colloc=1.569e-03, cfd=2.682e-04]  WALL=3.226e-15  DATA=4.638e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   219  total=8.675e-03  PDE=1.791e-03 [colloc=1.523e-03, cfd=2.687e-04]  WALL=3.240e-15  DATA=4.588e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   220  total=8.632e-03  PDE=1.780e-03 [colloc=1.525e-03, cfd=2.554e-04]  WALL=3.293e-15  DATA=4.555e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   221  total=8.549e-03  PDE=1.753e-03 [colloc=1.502e-03, cfd=2.508e-04]  WALL=3.280e-15  DATA=4.549e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   222  total=8.458e-03  PDE=1.715e-03 [colloc=1.465e-03, cfd=2.504e-04]  WALL=3.248e-15  DATA=4.499e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   223  total=8.355e-03  PDE=1.692e-03 [colloc=1.438e-03, cfd=2.542e-04]  WALL=3.263e-15  DATA=4.459e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   224  total=8.278e-03  PDE=1.658e-03 [colloc=1.394e-03, cfd=2.635e-04]  WALL=3.223e-15  DATA=4.486e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   225  total=8.151e-03  PDE=1.651e-03 [colloc=1.378e-03, cfd=2.727e-04]  WALL=3.201e-15  DATA=4.391e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   227  total=8.087e-03  PDE=1.623e-03 [colloc=1.359e-03, cfd=2.640e-04]  WALL=3.195e-15  DATA=4.395e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   235  total=8.050e-03  PDE=1.584e-03 [colloc=1.321e-03, cfd=2.631e-04]  WALL=3.180e-15  DATA=4.389e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   236  total=7.990e-03  PDE=1.562e-03 [colloc=1.305e-03, cfd=2.577e-04]  WALL=3.183e-15  DATA=4.386e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   237  total=7.905e-03  PDE=1.522e-03 [colloc=1.272e-03, cfd=2.493e-04]  WALL=3.180e-15  DATA=4.460e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   238  total=7.875e-03  PDE=1.491e-03 [colloc=1.262e-03, cfd=2.288e-04]  WALL=3.170e-15  DATA=4.439e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   239  total=7.795e-03  PDE=1.476e-03 [colloc=1.244e-03, cfd=2.318e-04]  WALL=3.174e-15  DATA=4.445e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   240  total=7.752e-03  PDE=1.434e-03 [colloc=1.207e-03, cfd=2.273e-04]  WALL=3.137e-15  DATA=4.553e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   241  total=7.704e-03  PDE=1.415e-03 [colloc=1.187e-03, cfd=2.276e-04]  WALL=3.151e-15  DATA=4.572e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   242  total=7.695e-03  PDE=1.391e-03 [colloc=1.175e-03, cfd=2.164e-04]  WALL=3.161e-15  DATA=4.593e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   243  total=7.636e-03  PDE=1.389e-03 [colloc=1.172e-03, cfd=2.165e-04]  WALL=3.163e-15  DATA=4.586e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   244  total=7.594e-03  PDE=1.392e-03 [colloc=1.166e-03, cfd=2.260e-04]  WALL=3.173e-15  DATA=4.537e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   245  total=7.546e-03  PDE=1.394e-03 [colloc=1.159e-03, cfd=2.357e-04]  WALL=3.168e-15  DATA=4.462e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   246  total=7.496e-03  PDE=1.380e-03 [colloc=1.154e-03, cfd=2.257e-04]  WALL=3.178e-15  DATA=4.431e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   248  total=7.452e-03  PDE=1.379e-03 [colloc=1.148e-03, cfd=2.307e-04]  WALL=3.175e-15  DATA=4.394e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   249  total=7.412e-03  PDE=1.355e-03 [colloc=1.136e-03, cfd=2.197e-04]  WALL=3.173e-15  DATA=4.413e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   250  total=7.369e-03  PDE=1.357e-03 [colloc=1.136e-03, cfd=2.209e-04]  WALL=3.172e-15  DATA=4.375e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   257  total=7.363e-03  PDE=1.365e-03 [colloc=1.129e-03, cfd=2.356e-04]  WALL=3.161e-15  DATA=4.307e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   258  total=7.344e-03  PDE=1.361e-03 [colloc=1.125e-03, cfd=2.356e-04]  WALL=3.160e-15  DATA=4.297e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   259  total=7.293e-03  PDE=1.350e-03 [colloc=1.116e-03, cfd=2.344e-04]  WALL=3.160e-15  DATA=4.263e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   260  total=7.223e-03  PDE=1.334e-03 [colloc=1.103e-03, cfd=2.304e-04]  WALL=3.140e-15  DATA=4.212e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   264  total=7.218e-03  PDE=1.325e-03 [colloc=1.096e-03, cfd=2.289e-04]  WALL=3.147e-15  DATA=4.199e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   265  total=7.172e-03  PDE=1.320e-03 [colloc=1.091e-03, cfd=2.291e-04]  WALL=3.145e-15  DATA=4.193e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   266  total=7.166e-03  PDE=1.293e-03 [colloc=1.065e-03, cfd=2.281e-04]  WALL=3.141e-15  DATA=4.125e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   267  total=7.147e-03  PDE=1.289e-03 [colloc=1.063e-03, cfd=2.263e-04]  WALL=3.142e-15  DATA=4.119e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   268  total=7.135e-03  PDE=1.280e-03 [colloc=1.059e-03, cfd=2.210e-04]  WALL=3.147e-15  DATA=4.094e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   269  total=7.059e-03  PDE=1.273e-03 [colloc=1.054e-03, cfd=2.187e-04]  WALL=3.147e-15  DATA=4.080e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   271  total=7.050e-03  PDE=1.254e-03 [colloc=1.039e-03, cfd=2.155e-04]  WALL=3.143e-15  DATA=4.074e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   278  total=7.016e-03  PDE=1.246e-03 [colloc=1.031e-03, cfd=2.150e-04]  WALL=3.146e-15  DATA=4.071e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   279  total=6.976e-03  PDE=1.217e-03 [colloc=1.011e-03, cfd=2.053e-04]  WALL=3.142e-15  DATA=4.060e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   280  total=6.965e-03  PDE=1.217e-03 [colloc=1.024e-03, cfd=1.925e-04]  WALL=3.144e-15  DATA=3.992e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   281  total=6.951e-03  PDE=1.210e-03 [colloc=1.019e-03, cfd=1.916e-04]  WALL=3.132e-15  DATA=3.982e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   282  total=6.941e-03  PDE=1.204e-03 [colloc=1.011e-03, cfd=1.924e-04]  WALL=3.133e-15  DATA=3.960e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   283  total=6.918e-03  PDE=1.198e-03 [colloc=1.004e-03, cfd=1.938e-04]  WALL=3.132e-15  DATA=3.947e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   284  total=6.879e-03  PDE=1.194e-03 [colloc=9.973e-04, cfd=1.966e-04]  WALL=3.126e-15  DATA=3.910e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   285  total=6.828e-03  PDE=1.188e-03 [colloc=9.900e-04, cfd=1.985e-04]  WALL=3.133e-15  DATA=3.864e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   287  total=6.802e-03  PDE=1.174e-03 [colloc=9.745e-04, cfd=1.994e-04]  WALL=3.118e-15  DATA=3.887e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   288  total=6.788e-03  PDE=1.163e-03 [colloc=9.627e-04, cfd=2.001e-04]  WALL=3.130e-15  DATA=3.895e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   289  total=6.742e-03  PDE=1.155e-03 [colloc=9.547e-04, cfd=2.000e-04]  WALL=3.133e-15  DATA=3.905e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   291  total=6.732e-03  PDE=1.142e-03 [colloc=9.392e-04, cfd=2.032e-04]  WALL=3.141e-15  DATA=3.923e-04
Invoked: SSBroyden1 approach!
[BFGS] batch=   2  call=   292  total=6.677e-03  PDE=1.140e-03 [colloc=9.350e-04, cfd=2.049e-04]  WALL=3.144e-15  DATA=3.922e-04
  [PT] w=2.5879  (raw=11.7577  ‖ΔR‖=3.936e+01  ‖Δu‖=3.347e+00)
[BFGS] batch 2: H0 not PD — resetting to identity.
